[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.005s][info][gc       ] Using Parallel
[0.381s][info][metaspace] Reserving compressed class space anywhere
[0.381s][info][gc,metaspace] CDS archive(s) not mapped
[0.381s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.381s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.381s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 4096
Num Objects per Class: 16384
Cycles: 100
Class association: random
Generate 4096 classes...[2.439s][info][gc,metaspace] GC(0) Metaspace: 26165K(27328K)->26165K(27328K) NonClass: 20577K(20800K)->20577K(20800K) Class: 5588K(6528K)->5588K(6528K)
[2.439s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->4M(5888M) 5.909ms
[3.678s][info][gc,metaspace] GC(1) Metaspace: 27022K(28288K)->27022K(28288K) NonClass: 21432K(21696K)->21432K(21696K) Class: 5589K(6592K)->5589K(6592K)
[115.833s][info][gc,metaspace] GC(188) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[115.833s][info][gc          ] GC(188) Pause Young (System.gc()) 778M->778M(6143M) 0.847ms
[116.770s][info][gc,metaspace] GC(189) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[116.770s][info][gc          ] GC(189) Pause Full (System.gc()) 778M->778M(6143M) 937.067ms
[116.771s][info][gc,metaspace] GC(190) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[116.771s][info][gc          ] GC(190) Pause Young (System.gc()) 778M->778M(6143M) 0.755ms
[117.747s][info][gc,metaspace] GC(191) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[117.747s][info][gc          ] GC(191) Pause Full (System.gc()) 778M->778M(6143M) 976.001ms
[117.748s][info][gc,metaspace] GC(192) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[117.748s][info][gc          ] GC(192) Pause Young (System.gc()) 778M->778M(6143M) 0.782ms
[118.710s][info][gc,metaspace] GC(193) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[118.710s][info][gc          ] GC(193) Pause Full (System.gc()) 778M->778M(6143M) 961.925ms
[118.711s][info][gc,metaspace] GC(194) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[118.711s][info][gc          ] GC(194) Pause Young (System.gc()) 778M->778M(6143M) 0.881ms
[119.644s][info][gc,metaspace] GC(195) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[119.644s][info][gc          ] GC(195) Pause Full (System.gc()) 778M->778M(6143M) 933.547ms
[119.649s][info][gc,metaspace] GC(196) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[119.649s][info][gc          ] GC(196) Pause Young (System.gc()) 778M->778M(6143M) 0.477ms
[120.578s][info][gc,metaspace] GC(197) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[120.578s][info][gc          ] GC(197) Pause Full (System.gc()) 778M->778M(6143M) 928.609ms
[120.578s][info][gc,metaspace] GC(198) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[120.578s][info][gc          ] GC(198) Pause Young (System.gc()) 778M->778M(6143M) 0.457ms
[121.525s][info][gc,metaspace] GC(199) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[121.525s][info][gc          ] GC(199) Pause Full (System.gc()) 778M->778M(6143M) 947.000ms
[121.526s][info][gc,metaspace] GC(200) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[121.526s][info][gc          ] GC(200) Pause Young (System.gc()) 778M->778M(6143M) 0.461ms
[122.493s][info][gc,metaspace] GC(201) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[122.493s][info][gc          ] GC(201) Pause Full (System.gc()) 778M->778M(6143M) 967.042ms
[122.494s][info][gc,metaspace] GC(202) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[122.494s][info][gc          ] GC(202) Pause Young (System.gc()) 778M->778M(6143M) 0.497ms
[123.337s][info][gc,metaspace] GC(203) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[123.338s][info][gc          ] GC(203) Pause Full (System.gc()) 778M->778M(6143M) 843.826ms
[123.338s][info][gc,metaspace] GC(204) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[123.338s][info][gc          ] GC(204) Pause Young (System.gc()) 778M->778M(6143M) 0.443ms
[124.266s][info][gc,metaspace] GC(205) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[124.266s][info][gc          ] GC(205) Pause Full (System.gc()) 778M->778M(6143M) 928.363ms
[124.267s][info][gc,metaspace] GC(206) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[124.267s][info][gc          ] GC(206) Pause Young (System.gc()) 778M->778M(6143M) 0.769ms
[125.208s][info][gc,metaspace] GC(207) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[125.208s][info][gc          ] GC(207) Pause Full (System.gc()) 778M->778M(6143M) 940.236ms
[125.208s][info][gc,metaspace] GC(208) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[125.208s][info][gc          ] GC(208) Pause Young (System.gc()) 778M->778M(6143M) 0.492ms
[126.082s][info][gc,metaspace] GC(209) Metaspace: 90916K(113984K)->90916K(113984K) NonClass: 36370K(38016K)->36370K(38016K) Class: 54546K(75968K)->54546K(75968K)
[126.082s][info][gc          ] GC(209) Pause Full (System.gc()) 778M->778M(6143M) 873.925ms
After GCs... 
