[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Parallel
[0.375s][info][metaspace] Reserving compressed class space anywhere
[0.375s][info][gc,metaspace] CDS archive(s) not mapped
[0.375s][info][gc,metaspace] Compressed class space mapped at: 0x00007ffee7000000-0x00007fffa7000000, reserved size: 3221225472
[0.375s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, Use2c0 1narrow klass pointer bits 22, max shift 6
[0.375s][info][gc,metaspace] Narrow klass base: 0x00007ffee7000000, Narrow klass shift: 6, Narrow klass range: 0xc0000000
Num Classes: 2048
Num Objects per Class: 32768
Cycles: 100
Class association: random
Generate 2048 classes...[2.339s][info][gc,metaspace] GC(0) Metaspace: 26166K(27328K)->26166K(27328K) NonClass: 20578K(20800K)->20578K(20800K) Class: 5588K(6528K)->5588K(6528K)
[2.339s][info][gc          ] GC(0) Pause Young (Allocation Failure) 1536M->4M(5888M) 5.243ms
[3.548s][info][gc,metaspace] GC(1) Metaspace: 27040K(28288K)->27040K(28288K) NonClass: 21451K(21696K)->21451K(21696K) Class: 5589K(6592K)->5589K(6592K)
[88.378s][info][gc,metaspace] GC(188) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[88.378s][info][gc          ] GC(188) Pause Full (System.gc()) 774M->774M(6143M) 750.581ms
[88.379s][info][gc,metaspace] GC(189) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[88.379s][info][gc          ] GC(189) Pause Young (System.gc()) 774M->774M(6143M) 0.606ms
[89.109s][info][gc,metaspace] GC(190) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[89.109s][info][gc          ] GC(190) Pause Full (System.gc()) 774M->774M(6143M) 730.231ms
[89.109s][info][gc,metaspace] GC(191) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[89.109s][info][gc          ] GC(191) Pause Young (System.gc()) 774M->774M(6143M) 0.459ms
[89.834s][info][gc,metaspace] GC(192) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[89.834s][info][gc          ] GC(192) Pause Full (System.gc()) 774M->774M(6143M) 724.762ms
[89.835s][info][gc,metaspace] GC(193) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[89.835s][info][gc          ] GC(193) Pause Young (System.gc()) 774M->774M(6143M) 0.493ms
[90.585s][info][gc,metaspace] GC(194) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[90.585s][info][gc          ] GC(194) Pause Full (System.gc()) 774M->774M(6143M) 750.304ms
[90.586s][info][gc,metaspace] GC(195) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[90.586s][info][gc          ] GC(195) Pause Young (System.gc()) 774M->774M(6143M) 0.610ms
[91.292s][info][gc,metaspace] GC(196) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[91.292s][info][gc          ] GC(196) Pause Full (System.gc()) 774M->774M(6143M) 706.066ms
[91.293s][info][gc,metaspace] GC(197) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[91.293s][info][gc          ] GC(197) Pause Young (System.gc()) 774M->774M(6143M) 0.550ms
[92.063s][info][gc,metaspace] GC(198) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[92.063s][info][gc          ] GC(198) Pause Full (System.gc()) 774M->774M(6143M) 770.081ms
[92.064s][info][gc,metaspace] GC(199) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[92.064s][info][gc          ] GC(199) Pause Young (System.gc()) 774M->774M(6143M) 0.648ms
[92.771s][info][gc,metaspace] GC(200) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[92.771s][info][gc          ] GC(200) Pause Full (System.gc()) 774M->774M(6143M) 707.902ms
[92.772s][info][gc,metaspace] GC(201) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[92.772s][info][gc          ] GC(201) Pause Young (System.gc()) 774M->774M(6143M) 0.611ms
[93.492s][info][gc,metaspace] GC(202) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[93.492s][info][gc          ] GC(202) Pause Full (System.gc()) 774M->774M(6143M) 720.230ms
[93.493s][info][gc,metaspace] GC(203) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[93.493s][info][gc          ] GC(203) Pause Young (System.gc()) 774M->774M(6143M) 0.464ms
[94.202s][info][gc,metaspace] GC(204) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[94.202s][info][gc          ] GC(204) Pause Full (System.gc()) 774M->774M(6143M) 709.405ms
[94.203s][info][gc,metaspace] GC(205) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[94.203s][info][gc          ] GC(205) Pause Young (System.gc()) 774M->774M(6143M) 0.628ms
[95.130s][info][gc,metaspace] GC(206) Metaspace: 59099K(71232K)->59099K(71232K) NonClass: 29011K(29952K)->29011K(29952K) Class: 30087K(41280K)->30087K(41280K)
[95.130s][info][gc          ] GC(206) Pause Full (System.gc()) 774M->774M(6143M) 927.263ms
After GCs... 
